8310,baron geddon,mage
3036,baron rivendare,paladin
12,battle rage,shaman
15,battle rage,druid
17,battle rage,priest
20,battle rage,hunter
28,bestial wrath,warrior
32,bestial wrath,druid
-10,betrayal,hunter
-9,betrayal,priest
-6,betrayal,shaman
-6,betrayal,warlock
4997,bite,druid
4582,blackwing corruptor,druid
4584,blackwing corruptor,warrior
4984,blackwing technician,druid
-21,blade flurry,druid
-10,blade flurry,mage
12,blessed champion,shaman
15,blessed champion,druid
17,blessed champion,priest
20,blessed champion,hunter
3024,blessed champion,paladin
9,blessing of might,shaman
9,blessing of might,warlock
12,blessing of might,priest
16,blessing of wisdom,mage
17,blessing of wisdom,druid
4608,blingtron 3000,shaman
4611,blingtron 3000,priest
4612,blingtron 3000,hunter
4623,blingtron 3000,paladin
-3,blizzard,hunter
8242,blizzard,mage
6389,blood knight,warlock
6393,blood knight,druid
4402,bloodmage thalnos,warrior
4603,bloodmage thalnos,hunter
4603,bloodmage thalnos,priest
5002,bloodmage thalnos,shaman
1401,bloodsail corsair,warrior
4982,bluegill warrior,warlock
3,bolvar fordragon,mage
3989,booty bay bodyguard,warlock
6665,boulderfist ogre,druid
3584,bouncing blade,warrior
5704,brawl,warrior
5804,burly rockjaw trogg,warlock
5805,burly rockjaw trogg,druid
-13,cabal shadow priest,shaman
-4,cabal shadow priest,hunter
-3,cabal shadow priest,warrior
9213,cabal shadow priest,priest
8466,cairne bloodhoof,druid
8685,cairne bloodhoof,priest
8793,cairne bloodhoof,shaman
8803,cairne bloodhoof,warrior
8805,cairne bloodhoof,hunter
0,call pet,druid
0,call pet,warlock
2999,captain greenskin,warlock
11,cenarius,warrior
7406,chillwind yeti,paladin
8349,chromaggus,mage
9,circle of healing,warrior
10,circle of healing,druid
10,circle of healing,mage
-4,claw,warlock
5995,claw,druid
-3,cleave,rogue
1661,clockwork giant,druid
1996,clockwork giant,paladin
4201,clockwork gnome,shaman
4202,clockwork gnome,mage
4202,clockwork gnome,priest
4602,clockwork gnome,hunter
7,cobalt guardian,druid
0,cobra shot,mage
0,cobra shot,rogue
14,coghammer,warlock
16,coghammer,mage
9,cogmaster's wrench,warrior
12,cold blood,warlock
4161,cold blood,rogue
608,coldlight oracle,warlock
1211,coldlight oracle,priest
1213,coldlight oracle,hunter
1002,coldlight seer,warlock
17,commanding shout,warlock
28,commanding shout,rogue
-44,cone of cold,priest
-17,cone of cold,shaman
1,cone of cold,hunter
1,cone of cold,warlock
-7,consecration,warlock
2800,core hound,warrior
0,core rager,priest
0,core rager,shaman
2989,corruption,warlock
-4,counterspell,shaman
4572,counterspell,mage
8,crackle,mage
4972,crazed alchemist,paladin
4981,crazed alchemist,druid
0,crush,druid
6609,cult master,warrior
1209,dalaran mage,paladin
3204,dancing swords,shaman
3208,dancing swords,warrior
3210,dancing swords,priest
3214,dancing swords,rogue
5,dark cultist,shaman
5,dark cultist,warlock
6,dark cultist,mage
9,dark cultist,rogue
8607,dark cultist,priest
-8,dark iron skulker,priest
-6,dark iron skulker,shaman
-6,dark iron skulker,warlock
-57,dark wispers,mage
-5,darkbomb,rogue
-3,darkbomb,mage
6797,darkbomb,warlock
5364,darkscale healer,paladin
13,deadly shot,warrior
5,death's bite,mage
4396,deathlord,warlock
7981,deathwing,rogue
8047,deathwing,warrior
8286,defender of argus,warlock
3,defias ringleader,shaman
4205,demolisher,warlock
4207,demolisher,druid
-14,demonfire,paladin
-7,demonfire,hunter
-6,demonfire,priest
-5,demonfire,shaman
5395,demonfire,warlock
0,demonheart,hunter
0,demonheart,paladin
0,demonheart,priest
0,demonheart,shaman
-10,demonwrath,warrior
4994,dire wolf alpha,mage
0,divine favor,mage
0,divine favor,warlock
7,divine spirit,rogue
22,doomguard,rogue
36,doomguard,paladin
32,doomhammer,paladin
9255,dr boom,druid
9472,dr boom,priest
9582,dr boom,shaman
9791,dr boom,warrior
9990,dr boom,hunter
2,dragon consort,priest
2,dragon consort,shaman
3,dragon consort,hunter
404,dragon egg,druid
411,dragon egg,paladin
12,dragon's breath,shaman
14,dragon's breath,warrior
15,dragon's breath,druid
17,dragon's breath,priest
20,dragon's breath,hunter
5002,dragonkin sorcerer,shaman
5004,dragonkin sorcerer,hunter
5603,dragonkin sorcerer,priest
3599,dragonling mechanic,mage
-7,drain life,priest
-5,drain life,shaman
7018,drakonid crusher,warlock
4398,dread corsair,rogue
-3,druid of the claw,warrior
0,druid of the fang,hunter
0,druid of the fang,mage
0,druid of the fang,priest
0,druid of the fang,shaman
0,druid of the fang,warlock
0,druid of the flame,rogue
3,dunemaul shaman,warlock
4,dunemaul shaman,hunter
4,dunemaul shaman,priest
3281,dunemaul shaman,shaman
0,duplicate,rogue
4,eaglehorn bow,mage
5,eaglehorn bow,druid
-6,earth elemental,paladin
-4,earth elemental,rogue
-8,earth shock,druid
6289,earthen ring farseer,paladin
6290,earthen ring farseer,mage
6473,earthen ring farseer,rogue
0,echo of medivh,hunter
0,echo of medivh,priest
0,echo of medivh,shaman
0,echo of medivh,warlock
4596,echoing ooze,warlock
4599,echoing ooze,druid
7973,edwin vancleef,rogue
4774,elven archer,rogue
4971,elven archer,warlock
6409,emperor cobra,paladin
8959,emperor thaurissan,mage
9032,emperor thaurissan,rogue
3200,enhance-o mechano,warrior
-13,equality,druid
6884,equality,paladin
5,ethereal arcanist,rogue
8,ethereal arcanist,paladin
-1,execute,druid
-1,execute,hunter
-1,execute,priest
-1,execute,shaman
3372,explosive sheep,rogue
3582,explosive sheep,warrior
-92,explosive shot,mage
-6,explosive trap,warlock
5986,faceless manipulator,warrior
5602,faerie dragon,mage
5602,faerie dragon,shaman
5603,faerie dragon,rogue
-6,fan of knives,warlock
6313,fan of knives,rogue
0,far sight,druid
0,far sight,hunter
0,far sight,paladin
0,far sight,priest
3994,far sight,shaman
-8,fel cannon,rogue
7761,fel reaver,warlock
7965,fel reaver,druid
7984,fel reaver,paladin
-15,felguard,druid
6380,fen creeper,druid
-1,feral spirit,hunter
-1,feral spirit,priest
6912,feral spirit,shaman
7602,feugen,shaman
7602,feugen,warrior
7603,feugen,priest
7604,feugen,hunter
7604,feugen,rogue
8805,fiery war axe,warrior
-59,fire elemental,mage
9,fireball,druid
23,fireball,paladin
8452,fireball,mage
0,fireguard destroyer,warrior
7,flame imp,mage
7,flame imp,warrior
8,flame imp,druid
-27,flame leviathan,paladin
-16,flame leviathan,rogue
5930,flame leviathan,mage
7,flamecannon,warrior
-356,flamestrike,druid
34,flametongue totem,warrior
7,flamewaker,druid
4798,flesheating ghoul,warlock
4804,flesheating ghoul,mage
12,floating watcher,hunter
13,floating watcher,rogue
802,flying machine,druid
802,flying machine,warrior
8348,foe reaper 4000,mage
8407,foe reaper 4000,warrior
-118,force of nature,priest
-82,force of nature,mage
-9,force of nature,shaman
2,force of nature,hunter
6035,force of nature,druid
-1,forked lightning,priest
-1,forked lightning,warrior
6285,forked lightning,shaman
-3,freezing trap,mage
-3,freezing trap,shaman
11,frost nova,warrior
18,frost nova,rogue
4,frost shock,warlock
7,frost shock,rogue
-4,frostbolt,druid
5,frostbolt,shaman
7,frostbolt,priest
8,frostbolt,hunter
7606,frostbolt,mage
5730,frostwolf warlord,mage
5738,frostwolf warlord,warlock
5749,frostwolf warlord,rogue
79,frothing berserker,paladin
3459,gadgetzan auctioneer,druid
3679,gadgetzan auctioneer,priest
3797,gadgetzan auctioneer,warrior
3801,gadgetzan auctioneer,hunter
4776,gadgetzan auctioneer,shaman
8197,gahz'rilla,hunter
3407,gazlowe,rogue
5803,gilblin stalker,mage
5807,gilblin stalker,paladin
2,glaivezooka,warrior
4991,gnomish experimenter,warrior
4992,gnomish experimenter,druid
5562,gnomish inventor,warrior
-3,goblin auto-barber,mage
-3,goblin auto-barber,warrior
7995,goblin auto-barber,rogue
6515,goblin blastmage,mage
799,goldshire footman,priest
800,goldshire footman,shaman
999,goldshire footman,hunter
1599,goldshire footman,rogue
1599,goldshire footman,warlock
8877,gorehowl,warrior
-337,grommash hellscream,druid
6818,gruul,hunter
6820,gruul,rogue
6300,guardian of kings,paladin
4386,gurubashi berserker,warlock
-5,hammer of wrath,rogue
-3,hammer of wrath,warlock
3808,hand of protection,paladin
6003,harrison jones,paladin
7003,harvest golem,warrior
6332,haunted creeper,warlock
6336,haunted creeper,mage
6342,haunted creeper,priest
6529,haunted creeper,druid
6720,haunted creeper,shaman
7281,haunted creeper,hunter
8,headcrack,shaman
9,headcrack,warrior
10,headcrack,mage
12,headcrack,priest
-54,healing touch,priest
-52,healing touch,paladin
-28,healing touch,hunter
-18,healing touch,shaman
-17,healing touch,warlock
2912,healing touch,druid
-34,hellfire,paladin
-27,hellfire,hunter
-16,hellfire,priest
-14,hellfire,druid
-11,hellfire,shaman
5798,hemet nesingwary,hunter
5798,hemet nesingwary,priest
5798,hemet nesingwary,warrior
4,heroic strike,druid
1,hex,mage
2,hex,hunter
2,hex,priest
8801,hex,shaman
2802,hobgoblin,mage
8353,hogger,mage
8414,hogger,warrior
-364,holy fire,druid
-13,holy light,warlock
-4,holy nova,rogue
0,holy wrath,druid
0,holy wrath,hunter
0,holy wrath,mage
0,holy wrath,warrior
8,houndmaster,paladin
3,humility,rogue
4160,humility,paladin
1202,hungry crab,mage
7002,hungry dragon,warlock
7003,hungry dragon,druid
7003,hungry dragon,mage
0,hunter's mark,priest
0,hunter's mark,shaman
0,hunter's mark,warrior
5472,hunter's mark,hunter
-19,ice barrier,warrior
-118,ice block,druid
-24,ice block,warrior
8,ice lance,warlock
4404,illuminator,warrior
4407,illuminator,rogue
6,imp gang boss,mage
9005,imp gang boss,warlock
6615,imp master,rogue
6812,imp master,priest
6813,imp master,hunter
7008,imp master,shaman
0,imp-losion,hunter
0,imp-losion,priest
0,imp-losion,rogue
0,imp-losion,shaman
0,imp-losion,warrior
5604,injured blademaster,druid
5610,injured blademaster,paladin
-4,inner rage,paladin
-2,inner rage,rogue
0,innervate,warrior
-336,iron juggernaut,druid
-57,iron juggernaut,mage
-15,ironbark protector,paladin
3788,ironbeak owl,paladin
2782,ironforge rifleman,druid
2795,ironforge rifleman,priest
2795,ironforge rifleman,shaman
3215,jeeves,warrior
5403,jungle panther,druid
415,junkbot,mage
-4,keeper of the grove,warrior
9132,kel'thuzad,druid
9382,kel'thuzad,warlock
9576,kel'thuzad,paladin
4580,kezan mystic,mage
4580,kezan mystic,warlock
3561,kidnapper,rogue
0,kill command,mage
24,king krush,paladin
-3,king of beasts,priest
-2,king of beasts,shaman
5140,king of beasts,hunter
2,kirin tor mage,druid
5,kirin tor mage,paladin
6002,kirin tor mage,mage
7405,knife juggler,druid
3001,kobold geomancer,warrior
0,kor'kron elite,hunter
0,kor'kron elite,priest
0,kor'kron elite,shaman
0,kor'kron elite,warlock
6,lava burst,mage
7,lava burst,priest
8,lava burst,hunter
6292,lava burst,shaman
-4,lava shock,mage
-420,lay on hands,druid
6915,lay on hands,paladin
4808,leeroy jenkins,warrior
7,light of the naaru,shaman
10,light of the naaru,hunter
19,light of the naaru,paladin
6309,light of the naaru,priest
-77,light's justice,rogue
-87,lightbomb,warlock
-23,lightbomb,shaman
-21,lightbomb,hunter
7323,lightbomb,priest
-12,lightning storm,paladin
2,lightspawn,shaman
6272,lightspawn,priest
603,lightwarden,druid
603,lightwarden,warrior
3586,lil' exorcist,hunter
3986,lil' exorcist,warrior
6602,loatheb,mage
6602,loatheb,priest
6602,loatheb,shaman
6603,loatheb,hunter
6605,loatheb,paladin
-55,lord jaraxxus,paladin
4778,lord of the arena,paladin
1211,lorewalker cho,mage
1212,lorewalker cho,druid
5002,lost tallstrider,warlock
5202,lost tallstrider,druid
6591,mad bomber,rogue
6794,mad bomber,warrior
2601,mad scientist,druid
6744,madder bomber,paladin
6669,maexxna,druid
7015,maexxna,paladin
1001,magma rager,druid
1001,magma rager,priest
1001,magma rager,shaman
1002,magma rager,hunter
4679,majordomo executus,priest
4740,majordomo executus,mage
4789,majordomo executus,shaman
4798,majordomo executus,hunter
4798,majordomo executus,rogue
4799,majordomo executus,warrior
-366,mal'ganis,druid
9114,mal'ganis,warlock
-118,malorne,priest
-9,malorne,shaman
1,malorne,hunter
1202,mana addict,warrior
59,mana tide totem,paladin
2998,mana wraith,druid
2998,mana wraith,mage
3002,mana wraith,paladin
2,mana wyrm,shaman
2,mana wyrm,warlock
3,mana wyrm,priest
4,mana wyrm,hunter
-7,mark of nature,mage
4,mark of the wild,paladin
-4,mass dispel,paladin
4,master of disguise,druid
4,master of disguise,mage
10,master of disguise,paladin
1402,master swordsmith,rogue
-73,mech-bear-cat,warlock
2,mech-bear-cat,hunter
7064,mech-bear-cat,druid
7405,mechanical yeti,warlock
7406,mechanical yeti,druid
7406,mechanical yeti,mage
5803,mechwarper,warrior
7328,mekgineer thermaplugg,priest
7655,mekgineer thermaplugg,hunter
5,metaltooth leaper,mage
6,metaltooth leaper,druid
5608,micro machine,warrior
5609,micro machine,druid
5609,micro machine,mage
3003,millhouse manastorm,warrior
3004,millhouse manastorm,rogue
13,mind blast,hunter
212,mind blast,priest
-10,mind control,shaman
0,mind control,rogue
6178,mind control,priest
6798,mind control tech,druid
6798,mind control tech,hunter
6798,mind control tech,priest
6798,mind control tech,shaman
6798,mind control tech,warlock
2,mindgames,mage
4204,mini-mage,warlock
2,mirror entity,shaman
2,mirror entity,warlock
3,mirror entity,hunter
3,mirror entity,priest
-1,mirror image,paladin
-4,misdirection,warrior
2974,mogu'shan warden,druid
3788,mogu'shan warden,warlock
4804,molten giant,paladin
-5,moonfire,hunter
-5,moonfire,priest
-4,moonfire,mage
-3,moonfire,shaman
-7,mortal coil,priest
-5,mortal coil,shaman
7195,mortal coil,warlock
2,mortal strike,mage
2,mortal strike,warlock
4,mortal strike,rogue
6,mortal strike,paladin
3396,mountain giant,rogue
3922,mountain giant,warlock
-4,multi-shot,priest
-3,multi-shot,shaman
6130,multi-shot,hunter
2001,murloc raider,warrior
2002,murloc raider,druid
4394,murloc tidehunter,priest
4395,murloc tidehunter,warrior
4596,murloc tidehunter,hunter
4788,murloc tidehunter,shaman
3000,murloc warleader,mage
3000,murloc warleader,hunter
3000,murloc warleader,rogue
2207,nat pagle,warlock
25,naturalize,warrior
3028,naturalize,druid
8195,nefarian,paladin
8197,nefarian,rogue
-111,neptulon,priest
-69,neptulon,warlock
-52,neptulon,mage
8682,neptulon,shaman
3001,nerub'ar weblord,warrior
4001,nerubian egg,paladin
4192,nerubian egg,druid
3003,nightblade,warlock
-5,noble sacrifice,rogue
4363,noble sacrifice,paladin
16,northshire cleric,druid
39,northshire cleric,paladin
4980,novice engineer,warrior
4983,novice engineer,druid
4983,novice engineer,hunter
4983,novice engineer,priest
4983,novice engineer,shaman
3679,nozdormu,priest
3789,nozdormu,shaman
3799,nozdormu,hunter
4196,oasis snapjaw,warrior
4394,oasis snapjaw,druid
6602,ogre brute,warrior
6603,ogre brute,druid
3,ogre ninja,warlock
6,ogre ninja,mage
3,ogre warmaul,druid
3,ogre warmaul,mage
3586,ogre warmaul,warrior
4,one-eyed cheat,paladin
9395,onyxia,rogue
7,patient assassin,warrior
8,patient assassin,druid
8404,piloted shredder,mage
8404,piloted shredder,shaman
8405,piloted shredder,druid
8405,piloted shredder,priest
8406,piloted shredder,hunter
8607,piloted sky golem,paladin
4400,pint-sized summoner,mage
-11,poison seeds,hunter
-10,poison seeds,priest
-7,poison seeds,shaman
-7,poison seeds,warlock
4,polymorph,paladin
8,power of the wild,warrior
69,power overwhelming,paladin
2,power word: shield,warrior
-1,powermace,warrior
-60,prophet velen,mage
-5,prophet velen,shaman
6,prophet velen,warrior
10,prophet velen,rogue
6086,prophet velen,priest
14,pyroblast,shaman
14,pyroblast,warlock
20,pyroblast,priest
23,pyroblast,hunter
19,quartermaster,rogue
-4,quick shot,priest
-3,quick shot,warrior
6820,quick shot,hunter
5205,raging worgen,paladin
9475,ragnaros the firelord,paladin
1618,raid leader,warlock
1632,raid leader,rogue
13,rampage,warlock
16,rampage,druid
5004,razorfen hunter,druid
4071,reckless rocketeer,priest
4180,reckless rocketeer,shaman
4191,reckless rocketeer,warrior
4565,redemption,paladin
-1,reincarnate,druid
-1,reincarnate,mage
-1,repentance,warrior
7,resurrect,paladin
1,rockbiter weapon,mage
1,rockbiter weapon,warrior
15,sabotage,warlock
-23,sacrificial pact,warrior
3597,salty dog,mage
-6,sap,paladin
38,savage roar,hunter
71,savage roar,paladin
5140,savage roar,druid
-9,savagery,rogue
-6,savagery,mage
-55,savannah highmane,mage
6802,scarlet crusader,warrior
6803,scarlet crusader,rogue
-1,scarlet purifier,druid
-1,scarlet purifier,hunter
-1,scarlet purifier,mage
-1,scarlet purifier,priest
-1,scarlet purifier,shaman
14,scavenging hyena,shaman
19,scavenging hyena,priest
4392,scavenging hyena,hunter
9,screwjank clunker,druid
3595,screwjank clunker,warrior
8509,sea giant,warlock
8589,sea giant,rogue
-12,seal of light,druid
-10,seal of light,hunter
-8,seal of light,priest
-7,seal of light,mage
-6,seal of light,shaman
403,secretkeeper,shaman
404,secretkeeper,priest
1604,secretkeeper,hunter
1607,secretkeeper,paladin
1,sense demons,priest
1,sense demons,shaman
2,sense demons,hunter
2,sense demons,rogue
3782,sense demons,warlock
7009,shade of naxxramas,warlock
7012,shade of naxxramas,druid
5883,shadow bolt,warlock
-31,shadow madness,mage
-7,shadow madness,warrior
0,shadow word: death,paladin
0,shadow word: death,warlock
-5,shadow word: pain,warlock
9,shadowbomber,warrior
7,shadowboxer,paladin
-132,shadowflame,druid
7092,shadowflame,warlock
11,shadowform,mage
11,shadowform,warrior
-7,shadowstep,paladin
-4,shadowstep,hunter
-3,shadowstep,priest
-2,shadowstep,shaman
-2,shadowstep,warlock
6722,shattered sun cleric,rogue
-32,shield block,paladin
-17,shield block,hunter
-15,shield block,priest
-11,shield block,shaman
-11,shield slam,rogue
3590,shield slam,warrior
1000,shieldbearer,warrior
-72,shieldmaiden,mage
-8,shieldmaiden,rogue
5002,ship's cannon,druid
5002,ship's cannon,mage
5002,ship's cannon,shaman
5002,ship's cannon,warlock
5003,ship's cannon,hunter
5003,ship's cannon,priest
-3,si:7 agent,hunter
-3,si:7 agent,priest
-2,si:7 agent,shaman
8,siege engine,paladin
-2,silence,warrior
3,siltfin spiritwalker,druid
3,siltfin spiritwalker,warlock
7403,silver hand knight,druid
7403,silver hand knight,warrior
1199,silverback patriarch,warlock
4194,silvermoon guardian,warlock
4196,silvermoon guardian,rogue
15,sinister strike,paladin
1009,sinister strike,rogue
-9,slam,rogue
-8,slam,hunter
-7,slam,priest
-5,slam,shaman
6595,slam,warrior
7992,sludge belcher,paladin
5,snake trap,mage
8,snake trap,rogue
-4,snipe,druid
11,snowchugger,warrior
22,solemn vigil,rogue
3,sorcerer's apprentice,shaman
4,sorcerer's apprentice,hunter
4,sorcerer's apprentice,priest
6203,sorcerer's apprentice,mage
32,soul of the forest,mage
49,soul of the forest,rogue
2,soulfire,warrior
4202,southsea captain,mage
2001,southsea deckhand,mage
2400,southsea deckhand,warlock
6802,spectral knight,mage
6803,spectral knight,rogue
5399,spiteful smith,warlock
5402,spiteful smith,druid
-75,sprint,warlock
3599,stalagg,warlock
3602,stalagg,rogue
7583,stampeding kodo,warrior
5,starfire,warrior
5,starving buzzard,warlock
10,starving buzzard,rogue
2,steamwheedle sniper,priest
2,steamwheedle sniper,shaman
5,steamwheedle sniper,paladin
7403,steamwheedle sniper,hunter
202,stoneskin gargoyle,hunter
202,stoneskin gargoyle,priest
202,stoneskin gargoyle,shaman
206,stoneskin gargoyle,paladin
5403,stonesplinter trogg,mage
5403,stonesplinter trogg,shaman
5403,stonesplinter trogg,warrior
5404,stonesplinter trogg,druid
5404,stonesplinter trogg,priest
5405,stonesplinter trogg,hunter
2995,stonetusk boar,mage
4,stormforged axe,druid
5159,stormpike commando,druid
6590,stormwind champion,priest
6884,stormwind champion,warrior
6886,stormwind champion,hunter
7220,stormwind champion,shaman
6609,stranglethorn tiger,paladin
3005,succubus,warlock
50,summoning portal,paladin
1541,summoning portal,warlock
5160,sunfury protector,druid
5596,sunfury protector,warlock
8193,sunwalker,hunter
8475,sunwalker,priest
8586,sunwalker,shaman
9322,sunwalker,warlock
-12,swipe,paladin
0,sword of justice,warlock
8262,sylvanas windrunner,druid
1998,tauren warrior,hunter
2397,tauren warrior,paladin
2397,tauren warrior,priest
2397,tauren warrior,shaman
-70,temple enforcer,warlock
-54,temple enforcer,mage
5328,the beast,warlock
5804,the beast,hunter
8256,the black knight,druid
0,thoughtsteal,paladin
802,thrallmar farseer,rogue
805,thrallmar farseer,paladin
18,timber wolf,paladin
41,tinker's sharpsword oil,paladin
4582,tinkertown technician,priest
4585,tinkertown technician,warrior
4586,tinkertown technician,hunter
4971,tinkertown technician,shaman
5000,tinkmaster overspark,hunter
5000,tinkmaster overspark,mage
5000,tinkmaster overspark,priest
5200,tinkmaster overspark,shaman
7,tirion fordring,hunter
7802,toshley,warrior
0,tracking,mage
-108,trade prince gallywix,priest
-50,trade prince gallywix,mage
-2,trade prince gallywix,shaman
13,trade prince gallywix,hunter
8410,trade prince gallywix,rogue
-368,tree of life,mage
-269,tree of life,paladin
7881,troggzor the earthinator,priest
7990,troggzor the earthinator,shaman
8002,troggzor the earthinator,rogue
6,truesilver champion,druid
5,tundra rhino,mage
6601,twilight drake,priest
6601,twilight drake,shaman
0,twilight whelp,hunter
0,twilight whelp,rogue
0,twilight whelp,shaman
0,twilight whelp,warrior
2400,twilight whelp,priest
-362,twisting nether,priest
-332,twisting nether,hunter
-231,twisting nether,rogue
-110,twisting nether,shaman
7,unbound elemental,mage
8,unbound elemental,druid
1213,undertaker,paladin
1607,undertaker,rogue
-2,unleash the hounds,druid
-2,unleash the hounds,paladin
-1,unleash the hounds,priest
-1,unleash the hounds,shaman
3572,unstable ghoul,druid
0,unstable portal,rogue
4,upgrade!,shaman
5,upgrade!,priest
6,upgrade!,hunter
7,upgrade!,rogue
6,upgraded repair bot,warrior
7,upgraded repair bot,druid
-141,vanish,priest
-90,vanish,warlock
-77,vanish,mage
-26,vanish,shaman
-25,vanish,hunter
-6,vaporize,paladin
-2,vaporize,warlock
9,velen's chosen,warrior
5349,venture co mercenary,druid
5357,venture co mercenary,paladin
6795,violet teacher,paladin
2,voidcaller,druid
2,voidcaller,shaman
3,voidcaller,hunter
3,voidcaller,priest
0,voidwalker,mage
-3,vol'jin,paladin
-2,vol'jin,rogue
6295,volcanic drake,druid
6300,volcanic drake,mage
16,volcanic lumberer,rogue
2603,voodoo doctor,warrior
3994,wailing soul,shaman
4388,wailing soul,hunter
4393,wailing soul,druid
4394,wailing soul,priest
4602,war golem,paladin
2,warbot,warlock
26,warsong commander,paladin
-3,water elemental,druid
6,water elemental,warlock
5,webspinner,druid
2,whirling zap-o-matic,priest
3,whirling zap-o-matic,hunter
5802,whirling zap-o-matic,shaman
-10,whirlwind,mage
-9,whirlwind,warlock
0,wild growth,rogue
5396,wild pyromancer,druid
5597,wild pyromancer,warrior
12,windfury,mage
2879,windfury harpy,priest
2987,windfury harpy,shaman
3199,windfury harpy,hunter
12,windspeaker,warrior
14,windspeaker,druid
608,wisp,paladin
4982,wolfrider,warlock
6003,worgen infiltrator,warlock
-12,wrath,rogue
104,young dragonhawk,paladin
401,young dragonhawk,rogue
401,young dragonhawk,warlock
4002,young priestess,druid
4008,young priestess,paladin
4772,youthful brewmaster,rogue
6998,zombie chow,paladin
4152,abomination,druid
4169,abomination,mage
4977,abusive sergeant,warrior
6328,acidic swamp ooze,druid
6329,acidic swamp ooze,hunter
6337,acidic swamp ooze,priest
4576,acolyte of pain,warlock
5157,acolyte of pain,priest
5160,acolyte of pain,hunter
5882,acolyte of pain,mage
-125,al'akir the windlord,priest
-7,al'akir the windlord,hunter
8377,al'akir the windlord,shaman
5802,amani berserker,druid
0,ancestor's call,druid
0,ancestor's call,warrior
-13,ancestral healing,druid
9,ancestral healing,paladin
9,ancestral spirit,warrior
4575,ancient brewmaster,priest
4575,ancient brewmaster,shaman
4577,ancient brewmaster,rogue
4578,ancient brewmaster,hunter
1206,ancient mage,warrior
1609,ancient mage,rogue
-76,ancient of lore,warlock
8860,ancient of lore,druid
9220,ancient of war,druid
202,ancient watcher,warrior
104,angry chicken,paladin
2543,anima golem,warlock
9,animal companion,warrior
4766,annoy-o-tron,druid
-2,anodized robo cub,rogue
-8,anub'ar ambusher,paladin
-4,anub'ar ambusher,priest
-3,anub'ar ambusher,shaman
-3,anub'ar ambusher,warlock
5706,anub'ar ambusher,rogue
3,arathi weaponsmith,rogue
-10,arcane explosion,druid
0,arcane intellect,hunter
0,arcane intellect,priest
0,arcane intellect,rogue
0,arcane intellect,shaman
0,arcane intellect,warlock
-2,arcane missiles,warrior
19,arcanite reaper,shaman
22,arcanite reaper,mage
26,arcanite reaper,priest
31,arcanite reaper,hunter
56,arcanite reaper,paladin
4865,archmage,priest
4985,archmage,hunter
4988,archmage,paladin
5170,archmage,shaman
108,archmage antonidas,paladin
8269,argent commander,rogue
8270,argent commander,paladin
18,argent protector,druid
7839,argent protector,paladin
4003,argent squire,druid
1,armorsmith,paladin
-77,assassin's blade,warrior
11,assassin's blade,shaman
14,assassin's blade,druid
15,assassin's blade,priest
18,assassin's blade,hunter
1,assassinate,warlock
7,auchenai soulpriest,warlock
0,avenge,druid
0,avenge,warrior
-75,avenging wrath,warlock
-1,avenging wrath,rogue
7342,avenging wrath,paladin
12,axe flinger,rogue
20,axe flinger,paladin
8203,azure drake,warrior
8403,azure drake,mage
-7,backstab,warrior
-1,bane of doom,druid
8056,baron geddon,druid
12,battle rage,warlock
26,bestial wrath,warlock
46,bestial wrath,rogue
-7,betrayal,mage
-7,betrayal,warrior
6010,betrayal,rogue
6167,big game hunter,hunter
6167,big game hunter,priest
6167,big game hunter,shaman
-2,bite,warrior
4583,blackwing corruptor,warlock
4585,blackwing corruptor,rogue
4984,blackwing technician,priest
4984,blackwing technician,shaman
4985,blackwing technician,hunter
4987,blackwing technician,paladin
-14,blade flurry,hunter
-12,blade flurry,priest
21,blessing of kings,rogue
7434,blessing of kings,paladin
10,blessing of might,mage
4608,blingtron 3000,warrior
4609,blingtron 3000,mage
-2,blizzard,warrior
8,blood imp,warrior
6391,blood knight,rogue
5005,bloodfen raptor,paladin
48,bloodlust,druid
115,bloodlust,paladin
5002,bloodmage thalnos,mage
5002,bloodmage thalnos,warlock
1401,bloodsail corsair,mage
1401,bloodsail corsair,shaman
5002,bloodsail raider,warlock
5403,bloodsail raider,hunter
4978,bluegill warrior,priest
4980,bluegill warrior,mage
4980,bluegill warrior,shaman
4982,bluegill warrior,rogue
5175,bluegill warrior,hunter
2,bolvar fordragon,warlock
3,bolvar fordragon,druid
8030,bomb lobber,rogue
6883,boulderfist ogre,priest
6991,boulderfist ogre,shaman
7002,boulderfist ogre,warrior
7003,boulderfist ogre,rogue
-32,bouncing blade,paladin
-12,bouncing blade,mage
-11,bouncing blade,warlock
-88,brawl,rogue
-77,cabal shadow priest,warlock
0,call pet,rogue
3002,captain greenskin,druid
3002,captain greenskin,priest
5002,captain greenskin,hunter
5401,captain greenskin,shaman
6601,captain greenskin,warrior
2999,charge,warrior
8290,chromaggus,priest
8396,chromaggus,shaman
8412,chromaggus,hunter
8424,chromaggus,paladin
8,circle of healing,shaman
8,circle of healing,warlock
13,circle of healing,hunter
15,circle of healing,rogue
3397,circle of healing,priest
-5,claw,warrior
-5,cleave,paladin
-3,cleave,hunter
-2,cleave,mage
-2,cleave,priest
-2,cleave,shaman
4601,clockwork gnome,warlock
4802,clockwork gnome,rogue
6,cobalt guardian,shaman
6,cobalt guardian,warlock
8,cobalt guardian,priest
9,cobalt guardian,hunter
0,cobra shot,druid
0,cobra shot,warrior
2200,cogmaster,druid
